form	lemma	POS	morph
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ལུས་གནད་	ལུས་གནད་	NO_POS
ནི་	ནི་	NO_POS
།		PUNCT
གན་རྐྱལ་	གན་རྐྱལ་	NOUN
དུ་	ལ་	PART
ཉལ་	ཉལ་	NO_POS
ན་	ལ་	PART
སྙིང་	སྙིང་	NOUN
ཀ་	ཀ་	DET
འི་	གི་	PART
རྩ་འཁོར་	རྩ་འཁོར་	NO_POS
གྱི་	གི་	PART
གནད་	གནད་	NOUN
ཀྱིས་	གིས་	PART
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
ཀྱི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
རྒྱ་	རྒྱ་	VERB
།		PUNCT
གཞོག་	གཞོག་	NO_POS
གཡོན་པ་	གཡོན་པ་	ADJ
ས་	ས་	ADP
ལ་	ལ་	PART
བསྟན་	བསྟན་	VERB
ན་	ལ་	PART
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
གི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
རྒྱ་	རྒྱ་	VERB
།		PUNCT
ཁ་	ཁ་	PRON
སྦུབས་	སྦུབས་	NOUN
སུ་	ལ་	PART
ཉལ་	ཉལ་	NO_POS
ན་	ལ་	PART
གཏི་མུག་	གཏི་མུག་	NOUN
གི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
རྒྱས་པ་	རྒྱས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེས་ན་	དེས་ན་	NO_POS
གཞོག་	གཞོག་	NO_POS
གཡའ་	གཡའ་	NOUN
ས་	ས་	ADP
ར་	ལ་	PART
ཕབ་	ཕབ་	VERB
ལག་	ལག་	NOUN
གཡའ་	གཡའ་	NOUN
འགྲམ་པ་	འགྲམ་པ་	VERB
བཏེགས་		NON_WORD
།		PUNCT
ལག་	ལག་	NOUN
གཡོན་	གཡོན་	NOUN
རྐང་པ་	རྐང་པ་	NOUN
གཤིབ་པ་	གཤིབ་པ་	NO_POS
འི་	གི་	PART
བརླ་	བརླ་	NOUN
སྟེང་	སྟེང་	NOUN
ན་	ནས་	PART
བཞག་	བཞག་	VERB
མགོ་	མགོ་	NOUN
ཤ་	ཤ་	VERB
དུ་	ལ་	PART
བསྟན་	བསྟན་	VERB
།		PUNCT
ཁ་བྱང་	ཁ་བྱང་	OTHER
དུ་	ལ་	PART
འཁོར་	འཁོར་	NOUN
རྒྱབ་	རྒྱབ་	NOUN
ལྷོ་	ལྷོ་	NOUN
ར་	ལ་	PART
བསྟན་	བསྟན་	VERB
རྐང་པ་	རྐང་པ་	NOUN
ནུབ་	ནུབ་	ADV
ཏུ་	ལ་	PART
བསྟན་	བསྟན་	VERB
ན་	ནས་	PART
ཉལ་	ཉལ་	NO_POS
དགོས་	དགོས་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
དགོས་པ་	དགོས་པ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
སྤྱི་		
སྙིང་རྩ་	སྙིང་རྩ་	NO_POS
ཐུར་	ཐུར་	NOUN
དུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ཕོ་	ཕོ་	NOUN
ལ་	ལ་	PART
གཡའ་	གཡའ་	NOUN
དང་	དང་	NO_POS
མོ་ལ་	མོ་ལ་	NO_POS
གཡོན་ཕྱོགས་	གཡོན་ཕྱོགས་	NO_POS
སུ་	ལ་	PART
འཁོར་	འཁོར་	NOUN
ཚུལ་	ཚུལ་	NOUN
གྱི་	གི་	PART
ཡོད་པ་	ཡོད་པ་	VERB
ས་	གིས་	PART
ཉལ་	ཉལ་	NO_POS
སྟབས་	སྟབས་	NOUN
གཅིག་པུ་	གཅིག་པུ་	ADJ
འདི་	འདི་	DET
འི་	གི་	PART
སྟོབས་	སྟོབས་	NOUN
ཀྱིས་	གིས་	PART
དོན་དམ་	དོན་དམ་	NOUN
གྱི་	གི་	PART
རྩ་	རྩ་	NUM
ཀ་	ཀ་	DET
ཏི་	ཏི་	NO_POS
ཤེལ་	ཤེལ་	NOUN
གྱི་	གི་	PART
སྦུ་གུ་	སྦུ་གུ་	NO_POS
ཅན་	ཅན་	PART
ནི་	ནི་	NO_POS
རྒྱ་	རྒྱ་	NOUN
གཡེར་ཁ་	གཡེར་ཁ་	NO_POS
ཕྱེ་	ཕྱེ་	VERB
ལ་	ལ་	PART
ཁད་པ་	ཁད་པ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
དེ་	སྟེ་	PART
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
འཁོར་	འཁོར་	NOUN
ན་	ནས་	PART
ཁ་	ཁ་	PRON
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཕྱེ་བ་	ཕྱེ་བ་	VERB
འི་	གི་	PART
འོད་གསལ་	འོད་གསལ་	NOUN
འཆར་བ་	འཆར་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
།		PUNCT
དེ་ལས་	དེ་ལས་	NO_POS
འོད་གསལ་	འོད་གསལ་	NOUN
འཆར་བ་	འཆར་བ་	VERB
འི་	གི་	PART
གནད་	གནད་	NOUN
རྩ་	རྩ་	NUM
དེ་	སྟེ་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
རྩ་	རྩ་	NUM
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
།		PUNCT
དེ་	སྟེ་	PART
ལ་དོན་	ལ་དོན་	OTHER
དམ་པ་	དམ་པ་	VERB
འི་	གི་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
རྩ་ཁ་	རྩ་ཁ་	NO_POS
ཕྱེ་བ་	ཕྱེ་བ་	VERB
ན་	ལ་	PART
དེ་ལས་	དེ་ལས་	NO_POS
འོད་གསལ་	འོད་གསལ་	NOUN
འཆར་བ་	འཆར་བ་	VERB
འི་	གི་	PART
གནད་	གནད་	NOUN
དེ་	སྟེ་	PART
ཡིན་	ཡིན་	NO_POS
།		PUNCT
སེམས་	སེམས་	NOUN
གནད་	གནད་	NOUN
ལྟེ་བ་	ལྟེ་བ་	NOUN
ན་	ནས་	PART
ཡར་ནང་	ཡར་ནང་	NO_POS
ཁྲོལ་	ཁྲོལ་	VERB
གང་ཡང་	གང་ཡང་	NO_POS
མི་	མི་	PART
དམིགས་པ་	དམིགས་པ་	VERB
ར་	ལ་	PART
སྟོང་པ་	སྟོང་པ་	VERB
འི་	གི་	PART
དཀྱིལ་	དཀྱིལ་	NOUN
ན་	ལ་	PART
ཀུན་རྫོབ་	ཀུན་རྫོབ་	NOUN
ཀྱི་	གི་	PART
རྩ་དབུ་མ་	རྩ་དབུ་མ་	NO_POS
འི་	གི་	PART
ནང་	ནང་	NOUN
ན་	ལ་	PART
གནས་པ་	གནས་པ་	VERB
འི་	གི་	PART
དོན་དམ་པ་	དོན་དམ་པ་	NOUN
འི་	གི་	PART
རྩ་	རྩ་	NUM
ཀ་	ཀ་	DET
ཏི་	ཏི་	NO_POS
ཤེལ་	ཤེལ་	NOUN
གྱི་	གི་	PART
སྦུ་གུ་	སྦུ་གུ་	NO_POS
ཅན་	ཅན་	PART
ཤེལ་	ཤེལ་	NOUN
གྱི་	གི་	PART
ཀ་བ་	ཀ་བ་	NOUN
བཙུག་པ་	བཙུག་པ་	NON_WORD
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ར་	ལ་	PART
ཁ་	ཁ་	PRON
ཟུམ་པ་	ཟུམ་པ་	NO_POS
དེ་	དེ་	DET
འི་	གི་	PART
དཀྱིལ་	དཀྱིལ་	NOUN
ན་	ལ་	PART
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཀྱི་	གི་	PART
རྟེན་	རྟེན་	NOUN
འོད་	འོད་	NOUN
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
གཞི་	གཞི་	NOUN
ཡི་	གི་	PART
ཨ་	ཨ་	X
ཡིག་དཀར་པོ་	ཡིག་དཀར་པོ་	NO_POS
བཅོ་ལྔ་	བཅོ་ལྔ་	NO_POS
འི་	གི་	PART
ཟླ་བ་	ཟླ་བ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
སེམས་	སེམས་	NOUN
ཅུང་	ཅུང་	OTHER
ཟིན་པ་	ཟིན་པ་	VERB
ན་	ལ་	PART
གཞི་	གཞི་	NOUN
ཡི་	གི་	PART
ཨ་	ཨ་	X
དེ་ལས་	དེ་ལས་	NO_POS
ཆུ་	ཆུ་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཆུ་བུར་	ཆུ་བུར་	NOUN
རྡོལ་བ་	རྡོལ་བ་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
ཨ་	ཨ་	X
ཡིག་	ཡིག་	NOUN
ཉེ་	ཉེ་	NUM
གཅིག་	གཅིག་	NUM
རིམ་པ་	རིམ་པ་	NOUN
ར་	ལ་	PART
ཆད་	ཆད་	VERB
དེ་	སྟེ་	PART
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
འི་	གི་	PART
བ་	བ་	NOUN
གསེར་	གསེར་	NOUN
གྱི་	གི་	PART
དོང་	དོང་	VERB
ཚེ་	ཚེ་	NOUN
ཤེལ་	ཤེལ་	NOUN
སྦུབས་	སྦུབས་	NOUN
སུ་	ལ་	PART
བཅུག་པ་	བཅུག་པ་	VERB
བཞིན་	བཞིན་	NOUN
ཁྲིག་	ཁྲིག་	NO_POS
གིས་	གིས་	PART
གང་བ་	གང་བ་	VERB
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
།		PUNCT
ཨ་	ཨ་	X
ཡིག་	ཡིག་	NOUN
དེ་	སྟེ་	PART
རྣམས་	རྣམས་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
འོད་ཟེར་	འོད་ཟེར་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
འཕྲོ་	འཕྲོ་	NOUN
ས་	གིས་	PART
།		PUNCT
དབུ་མ་	དབུ་མ་	PROPN
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐལ་	ཐལ་	VERB
ཏེ་	སྟེ་	PART
ལུས་	ལུས་	NOUN
ཀྱི་	གི་	PART
ནང་	ནང་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ད་	ད་	NOUN
དམར་	དམར་	VERB
གྱི་	གི་	PART
ཕྲུ་མ་	ཕྲུ་མ་	NO_POS
ཕུ་	ཕུ་	NOUN
ས་	གིས་	PART
བཏབ་པ་	བཏབ་པ་	VERB
བཞིན་	བཞིན་	NOUN
གསལ་	གསལ་	VERB
ལམ་	གམ་	PART
མེ་	མེ་	NOUN
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
།		PUNCT
མཐ་	མཐའ་	NOUN
ར་	ལ་	PART
དེ་ལས་	དེ་ལས་	NO_POS
ཐལ་	ཐལ་	VERB
ཏེ་	སྟེ་	PART
ཕྱི་	ཕྱི་	NOUN
ནང་	ནང་	NOUN
སྣོད་བཅུད་	སྣོད་བཅུད་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ད་ལྟ་	ད་ལྟ་	OTHER
ཉིན་	ཉིན་	NOUN
མོ་	མོ་	PRON
འི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
བཞིན་	བཞིན་	NOUN
ཁྲ་ལམ་མེ་	ཁྲ་ལམ་མེ་	ADJ
ར་	ལ་	PART
སོང་བ་	སོང་བ་	VERB
ར་	ལ་	PART
བསྒོམ་	བསྒོམ་	VERB
།		PUNCT
དེ་ནས་	དེ་ནས་	NO_POS
ཅུང་ཟད་	ཅུང་ཟད་	ADV
གཉིད་ཡུར་བ་	གཉིད་ཡུར་བ་	NO_POS
འི་	གི་	PART
མགོ་	མགོ་	NOUN
རྩོམ་པ་	རྩོམ་པ་	VERB
ན་	ནས་	PART
འོད་	འོད་	NOUN
རྣམས་	རྣམས་	DET
ཨ་	ཨ་	X
ཡིག་	ཡིག་	NOUN
རྣམས་	རྣམས་	DET
ལ་	ལ་	PART
བསྡུ་	བསྡུ་	VERB
།		PUNCT
ཨ་	ཨ་	X
ཡིག་	ཡིག་	NOUN
རྣམས་	རྣམས་	DET
གཅིག་	གཅིག་	NUM
ལ་	ལ་	PART
གཅིག་	གཅིག་	NUM
ཐིམ་	ཐིམ་	NO_POS
སྟེ་	སྟེ་	PART
གཞི་	གཞི་	NOUN
ཡི་	གི་	PART
ཨ་ལ་	ཨ་ལ་	ADV
ཐིམ་	ཐིམ་	NO_POS
།		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
སེམས་	སེམས་	NOUN
ཡུལ་	ཡུལ་	NOUN
ལ་	ལ་	PART
ཆེད་	ཆེད་	NOUN
དུ་	ལ་	PART
འཛིན་པ་	འཛིན་པ་	VERB
ཡང་	ཀྱང་	PART
མེད་	མེད་	VERB
ཕྱོགས་	ཕྱོགས་	NOUN
ཙམ་	ཙམ་	DET
བློ་ཡུལ་	བློ་ཡུལ་	NO_POS
ན་	ལ་	PART
ཡོད་	ཡོད་	VERB
ཀྱང་	ཀྱང་	PART
ཡོད་པ་	ཡོད་པ་	VERB
ཞིག་	ཅིག་	PART
བྱ་	བྱ་	VERB
ན་	ནས་	PART
གྲིམ་ལྷོད་	གྲིམ་ལྷོད་	NO_POS
ཚོད་ཟིན་པ་	ཚོད་ཟིན་པ་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
གྲིམ་ལྷོད་	གྲིམ་ལྷོད་	NO_POS
ཚོད་མ་	ཚོད་མ་	NOUN
ཟིན་	ཟིན་	VERB
ན་	ལ་	PART
གྲིམ་	གྲིམ་	NO_POS
ཆེ་	ཆེ་	VERB
ན་	ལ་	PART
གཉིད་	གཉིད་	NOUN
མི་	མི་	PART
འགུགས་	འགུགས་	NO_POS
ལྷོད་	ལྷོད་	NO_POS
ཆེ་	ཆེ་	VERB
ན་	ལ་	PART
འཁྲུལ་	འཁྲུལ་	NO_POS
འབྱམས་	འབྱམས་	NO_POS
ལ་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ས་	གིས་	PART
ཚོད་ཟིན་པ་	ཚོད་ཟིན་པ་	NO_POS
ར་	ལ་	PART
བྱ་	བྱ་	VERB
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
བྱས་པ་	བྱས་པ་	VERB
ས་	གིས་	PART
རབ་	རབ་	ADV
ལ་	ལ་	PART
འཆར་	འཆར་	NO_POS
འབྲིང་	འབྲིང་	NOUN
ལ་	ལ་	PART
ཆད་	ཆད་	VERB
ཐ་མ་	ཐ་མ་	ADJ
རྨི་ལམ་	རྨི་ལམ་	NOUN
དགེ་བ་	དགེ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
ཞེ་	ཅེས་	PART
གསུངས་པ་	གསུངས་པ་	VERB
བཞིན་	བཞིན་	NOUN
སྔ་	སྔ་	NOUN
གྱི་	གི་	PART
སྐབས་	སྐབས་	NOUN
ཀྱི་	གི་	PART
ནག་	ནག་	VERB
ཐུམ་	ཐུམ་	NO_POS
མེ་	མེ་	NOUN
ར་	ལ་	PART
འགྲོ་བ་	འགྲོ་བ་	VERB
ཡང་	ཀྱང་	PART
འོད་གསལ་	འོད་གསལ་	NOUN
དུ་	ལ་	PART
སྦྱངས་པ་	སྦྱངས་པ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
དེ་	དེ་	DET
ས་	གིས་	PART
མེད་	མེད་	VERB
ལ་	ལ་	PART
།		PUNCT
ཤེས་པ་	ཤེས་པ་	VERB
ཕྱི་རོལ་	ཕྱི་རོལ་	NOUN
དུ་	ལ་	PART
གཡེང་བ་	གཡེང་བ་	VERB
ཡང་	ཀྱང་	PART
གཉིད་	གཉིད་	NOUN
ཀྱིས་	གིས་	PART
ནང་	ནང་	NOUN
དུ་	ལ་	PART
བསྡུད་	བསྡུད་	NO_POS
ན་	ནས་	PART
དེ་	དེ་	DET
འི་	གི་	PART
བ་	བ་	NOUN
དེ་	སྟེ་	PART
ན་	ལ་	PART
འོད་གསལ་	འོད་གསལ་	NOUN
ཟིན་	ཟིན་	VERB
དགོས་པ་	དགོས་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
འོད་གསལ་	འོད་གསལ་	NOUN
ངོས་ཟིན་པ་	ངོས་ཟིན་པ་	NO_POS
ལ་	ལ་	PART
དགོས་པ་	དགོས་པ་	VERB
ཅི་ཞིག་	ཅི་ཞིག་	NO_POS
ཡོད་	ཡོད་	VERB
སྙམ་	སྙམ་	VERB
ན་	ལ་	PART
དེ་	དེ་	DET
འི་	གི་	PART
དགོས་པ་	དགོས་པ་	VERB
ནི་	ནི་	NO_POS
གཉིད་	གཉིད་	NOUN
དང་	དང་	NO_POS
འཆི་བ་	འཆི་བ་	VERB
གཉིས་	གཉིས་	NUM
ཕྲ་རགས་	ཕྲ་རགས་	NOUN
ཙམ་	ཙམ་	DET
མ་གཏོགས་	མ་གཏོགས་	NO_POS
ཐིམ་རིམ་	ཐིམ་རིམ་	NO_POS
རྫོགས་པ་	རྫོགས་པ་	VERB
དང་	དང་	NO_POS
འོད་གསལ་	འོད་གསལ་	NOUN
འཆར་བ་	འཆར་བ་	VERB
ལ་	ལ་	PART
ཁྱད་པར་	ཁྱད་པར་	NOUN
མེད་པ་	མེད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེས་ན་	དེས་ན་	NO_POS
ཐབས་	ཐབས་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
ད་ལྟ་	ད་ལྟ་	OTHER
རྨི་ལམ་	རྨི་ལམ་	NOUN
དོན་	དོན་	NOUN
གྱི་	གི་	PART
འོད་གསལ་	འོད་གསལ་	NOUN
འཆར་བ་	འཆར་བ་	VERB
ངོས་ཟིན་	ངོས་ཟིན་	NO_POS
ཅིང་	ཅིང་	PART
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
གནས་སྐབས་	གནས་སྐབས་	NOUN
ན་	ལ་	PART
གོམས་པ་	གོམས་པ་	VERB
འདི་	འདི་	DET
འི་	གི་	PART
ཤུགས་	ཤུགས་	NOUN
ཁོ་ན་	ཁོ་ན་	DET
ས་	གིས་	PART
བར་དོ་	བར་དོ་	NOUN
གཉིས་	གཉིས་	NUM
ཀྱི་	གི་	PART
མཚམས་	མཚམས་	NOUN
ན་	ལ་	PART
འཁྲུལ་བ་	འཁྲུལ་བ་	VERB
འི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
དོན་	དོན་	NOUN
གྱི་	གི་	PART
འོད་གསལ་	འོད་གསལ་	NOUN
ངོས་ཟིན་	ངོས་ཟིན་	NO_POS
ཏེ་	སྟེ་	PART
ཀ་དག་	ཀ་དག་	OTHER
དང་པོ་	དང་པོ་	ADJ
འི་	གི་	PART
གཞི་	གཞི་	NOUN
ལ་	ལ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
དེ་	དེ་	DET
འི་	གི་	PART
གནད་	གནད་	NOUN
ཀྱིས་	གིས་	PART
སོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
གནས་སྐབས་	གནས་སྐབས་	NOUN
ཇི་ལྟ་		
འཆར་	འཆར་	NO_POS
ན་	ལ་	PART
འཆི་བ་	འཆི་བ་	VERB
འི་	གི་	PART
སྐབས་	སྐབས་	NOUN
ན་	ལ་	PART
འབྱུང་	འབྱུང་	VERB
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
ཐིམ་རིམ་	ཐིམ་རིམ་	NO_POS
དང་	དང་	NO_POS
དབང་	དབང་	NOUN
ལྔ་	ལྔ་	NUM
འི་	གི་	PART
ཐིམ་རིམ་	ཐིམ་རིམ་	NO_POS
རྫོགས་	རྫོགས་	VERB
ན་	ནས་	PART
རླུང་	རླུང་	NOUN
གི་	གི་	PART
གནས་	གནས་	NOUN
གློ་བ་	གློ་བ་	NOUN
ན་	ནས་	PART
དབུགས་	དབུགས་	NOUN
འཕངས་	འཕངས་	NO_POS
ཏེ་	སྟེ་	PART
མིད་པ་	མིད་པ་	VERB
དཀར་ནག་	དཀར་ནག་	ADJ
གི་	གི་	PART
ལམ་	གམ་	PART
བརྒྱུད་	བརྒྱུད་	NO_POS
།		PUNCT
ཁ་	ཁ་	PRON
ན་	ནས་	PART
ཧ་	ཧ་	NOUN
ཞེ་	ཅེས་	PART
ཕར་སོང་བ་	ཕར་སོང་བ་	NO_POS
དང་	དང་	NO_POS
ཧུ་	ཧུ་	NO_POS
ཞེ་	ཅེས་	PART
ཚུ་		
མི་	མི་	PART
འདུ་བ་	འདུ་བ་	VERB
ན་	ལ་	PART
ཕྱི་དབུགས་	ཕྱི་དབུགས་	NO_POS
ཆད་པ་	ཆད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
དང་པོ་	དང་པོ་	ADJ
ན་	ལ་	PART
སྤྱི་བོ་	སྤྱི་བོ་	NOUN
ན་	ནས་	PART
ཕ་ལ་	ཕ་ལ་	NO_POS
ས་	གིས་	PART
ཐོབ་པ་	ཐོབ་པ་	VERB
འི་	གི་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
དཀར་ཆ་	དཀར་ཆ་	NO_POS
དབུ་མ་	དབུ་མ་	PROPN
ར་	ལ་	PART
ཐུར་	ཐུར་	NOUN
དུ་	ལ་	PART
བབ་པ་	བབ་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	NOUN
རྟགས་	རྟགས་	NOUN
སུ་	ལ་	PART
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
སྤྲིན་	སྤྲིན་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
ལ་	ལ་	PART
ཟླ་འོད་	ཟླ་འོད་	PROPN
ཀྱི་	གི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
བཞིན་	བཞིན་	NOUN
དཀ་	དཀའ་	VERB
ར་	ལ་	PART
ལམ་	གམ་	PART
འཆར་	འཆར་	NO_POS
།		PUNCT
ནང་	ནང་	NOUN
རྟགས་	རྟགས་	NOUN
སུ་	ལ་	PART
འདོད་ཆགས་	འདོད་ཆགས་	NOUN
ཀྱི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
བཞི་	བཞི་	NUM
བཅུ་	བཅུ་	NUM
འགག་	འགག་	VERB
ས་	གིས་	PART
།		PUNCT
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
སུ་	ལ་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
ལ་	ལ་	PART
བདེ་	བདེ་	VERB
ཉམས་	ཉམས་	NOUN
ཙམ་	ཙམ་	DET
དང་	དང་	NO_POS
།		PUNCT
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ལ་	ལ་	PART
དེ་	དེ་	DET
ས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
འི་	གི་	PART
འོད་གསལ་	འོད་གསལ་	NOUN
འཆར་བ་	འཆར་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གཉིས་པ་	གཉིས་པ་	NUM
ལ་མ་	ལ་མ་	NO_POS
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐོབ་པ་	ཐོབ་པ་	VERB
འི་	གི་	PART
རཀྟ་		NON_WORD
དམར་	དམར་	VERB
ཆ་	ཆ་	NOUN
གྱེན་	གྱེན་	NOUN
དུ་	ལ་	PART
དབུ་མ་	དབུ་མ་	PROPN
ར་	ལ་	PART
འཕྱུར་བ་	འཕྱུར་བ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
།		PUNCT
ཕྱི་	ཕྱི་	NOUN
རྟགས་	རྟགས་	NOUN
སུ་	ལ་	PART
སྤྲིན་	སྤྲིན་	NOUN
མེད་པ་	མེད་པ་	VERB
འི་	གི་	PART
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
ལ་	ལ་	PART
ཉི་འོད་	ཉི་འོད་	NOUN
ཀྱིས་	གིས་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
བཞིན་	བཞིན་	NOUN
དམར་	དམར་	VERB
ལམ་	གམ་	PART
འཆར་	འཆར་	NO_POS
།		PUNCT
ནང་	ནང་	NOUN
རྟགས་	རྟགས་	NOUN
སུ་	ལ་	PART
ཞེ་སྡང་	ཞེ་སྡང་	NOUN
གི་	གི་	PART
རྟོག་པ་	རྟོག་པ་	VERB
སོ་	གོ་	PART
གསུམ་	གསུམ་	NUM
འགག་	འགག་	VERB
ས་	གིས་	PART
།		PUNCT
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
སུ་	ལ་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
ལ་	ལ་	PART
གསལ་	གསལ་	VERB
ཉམས་	ཉམས་	NOUN
ཙམ་	ཙམ་	DET
དང་	དང་	NO_POS
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ལ་	ལ་	PART
དེ་	དེ་	DET
ས་	གིས་	PART
བརྒྱན་པ་	བརྒྱན་པ་	VERB
འི་	གི་	PART
འོད་གསལ་	འོད་གསལ་	NOUN
འཆར་བ་	འཆར་བ་	VERB
ས་	གིས་	PART
དེ་	སྟེ་	PART
ངོས་བཟུང་	ངོས་བཟུང་	NOUN
ལ་	ལ་	PART
མཉམ་པ་	མཉམ་པ་	VERB
ར་	ལ་	PART
བཞག་	བཞག་	VERB
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
གསུམ་པ་	གསུམ་པ་	NUM
ལ་	ལ་	PART
ཐིག་ལེ་	ཐིག་ལེ་	NOUN
དཀར་དམར་	དཀར་དམར་	OTHER
གཉིས་	གཉིས་	NUM
སྙིང་ག་	སྙིང་ག་	NOUN
ར་	ལ་	PART
ཞལ་འཛོམས་པ་	ཞལ་འཛོམས་པ་	NO_POS
འི་	གི་	PART
དབུ་	དབུ་	NOUN
སུ་	ལ་	PART
ཤེས་པ་	ཤེས་པ་	VERB
འཐུམས་	འཐུམས་	NO_POS
ཏེ་	སྟེ་	PART
ཕྱི་	ཕྱི་	NOUN
རྟགས་	རྟགས་	NOUN
སུ་	ལ་	PART
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
སྤྲིན་	སྤྲིན་	NOUN
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
ལ་	ལ་	PART
སྨག་	སྨག་	NOUN
